11,3,230,227.21,14.809,0.7933,159.88,13.764,0.48695,202.35,19.03,0.82127,0.71754
11,3,240,234.97,16.53,0.8146,175.95,13.694,0.50841,196.15,19.301,0.78291,0.71669
11,3,250,235.22,17.852,0.81852,191.01,13.929,0.56462,190.09,19.007,0.73303,0.71391
11,3,260,229.25,18.626,0.80812,202.42,14.481,0.62787,186.66,18.316,0.68083,0.70947
11,3,270,219.51,18.816,0.78459,208.68,15.215,0.67862,187.07,17.469,0.64207,0.70393
11,3,280,209.15,18.492,0.74981,209.5,15.934,0.7094,190.73,16.734,0.63051,0.69806
11,3,290,201.28,17.819,0.70995,205.68,16.459,0.71971,195.75,16.319,0.64672,0.69281
11,3,300,197.86,17.027,0.67743,198.95,16.678,0.71142,199.89,16.288,0.67759,0.68899
11,3,310,198.86,16.359,0.66543,191.54,16.563,0.68792,201.37,16.541,0.70698,0.68696
11,3,320,202.43,15.992,0.67722,185.57,16.162,0.65568,199.32,16.872,0.7248,0.68647
11,3,330,205.93,15.966,0.70356,182.38,15.58,0.62528,193.8,17.074,0.72746,0.68674
11,3,340,207.1,16.175,0.73119,182.01,14.957,0.60855,185.69,17.002,0.71476,0.68679
11,3,350,204.58,16.434,0.75109,183.4,14.423,0.61223,176.44,16.597,0.68821,0.68583
11,3,360,198.09,16.562,0.75939,184.95,14.066,0.63393,167.73,15.89,0.65177,0.68344
11,3,370,188.34,16.438,0.75499,185.15,13.901,0.66428,161.01,14.98,0.6136,0.67959
11,3,380,176.83,16.02,0.73787,183.08,13.87,0.69285,157,14.02,0.58562,0.67461
11,3,390,165.55,15.343,0.70952,178.52,13.879,0.71238,155.46,13.179,0.5785,0.66928
11,3,400,156.47,14.507,0.67514,171.97,13.832,0.7195,155.37,12.588,0.59391,0.66455
11,3,410,150.84,13.658,0.64498,164.47,13.665,0.71382,155.4,12.294,0.62253,0.66133
11,3,420,148.64,12.945,0.63047,157.37,13.363,0.69753,154.46,12.236,0.65064,0.65998
11,3,430,148.7,12.474,0.63586,151.9,12.956,0.67597,152.06,12.281,0.66825,0.66019
11,3,440,149.32,12.266,0.65464,148.75,12.514,0.65734,148.36,12.297,0.67152,0.6612
11,3,450,149.03,12.25,0.67524,147.82,12.125,0.64966,144.08,12.193,0.66133,0.66214
11,3,460,147.06,12.305,0.6883,148.29,11.863,0.65593,140.28,11.947,0.64223,0.66238
11,3,470,143.48,12.313,0.68923,149.04,11.761,0.67222,137.93,11.6,0.62219,0.66171
11,3,480,139.1,12.204,0.67743,149.18,11.801,0.69065,137.57,11.245,0.61087,0.66038
11,3,490,135.19,11.972,0.65595,148.26,11.921,0.70416,139.04,10.989,0.61479,0.65906
11,3,500,132.98,11.668,0.63181,146.42,12.052,0.70887,141.68,10.913,0.63285,0.65855
11,3,510,133.13,11.379,0.61451,144.21,12.142,0.70416,144.57,11.034,0.6572,0.65938
11,3,520,135.44,11.195,0.6111,142.35,12.166,0.69211,146.97,11.304,0.67897,0.66148
11,3,530,139.09,11.171,0.62166,141.49,12.134,0.6769,148.47,11.634,0.69275,0.66434
11,3,540,142.99,11.309,0.63992,141.95,12.078,0.66375,149.09,11.94,0.69724,0.66731
11,3,550,146.27,11.557,0.65819,143.58,12.038,0.65681,149.13,12.164,0.69391,0.66981
11,3,560,148.43,11.841,0.67118,145.93,12.051,0.65737,149.08,12.29,0.68575,0.67152
